timestamp,ASL_HAND_COMPLETE_rx,ASL_HAND_COMPLETE_ry,ASL_HAND_COMPLETE_rz,f_index.01.R_rx,f_index.01.R_ry,f_index.01.R_rz,f_index.02.R_rx,f_index.02.R_ry,f_index.02.R_rz,f_index.03.R_rx,f_index.03.R_ry,f_index.03.R_rz,f_index.03.R_end_rx,f_index.03.R_end_ry,f_index.03.R_end_rz,f_middle.01.R_rx,f_middle.01.R_ry,f_middle.01.R_rz,f_middle.02.R_rx,f_middle.02.R_ry,f_middle.02.R_rz,f_middle.03.R_rx,f_middle.03.R_ry,f_middle.03.R_rz,f_middle.03.R_end_rx,f_middle.03.R_end_ry,f_middle.03.R_end_rz,f_pinky.01.R_rx,f_pinky.01.R_ry,f_pinky.01.R_rz,f_pinky.02.R_rx,f_pinky.02.R_ry,f_pinky.02.R_rz,f_pinky.03.R_rx,f_pinky.03.R_ry,f_pinky.03.R_rz,f_pinky.03.R_end_rx,f_pinky.03.R_end_ry,f_pinky.03.R_end_rz,f_ring.01.R_rx,f_ring.01.R_ry,f_ring.01.R_rz,f_ring.02.R_rx,f_ring.02.R_ry,f_ring.02.R_rz,f_ring.03.R_rx,f_ring.03.R_ry,f_ring.03.R_rz,f_ring.03.R_end_rx,f_ring.03.R_end_ry,f_ring.03.R_end_rz,forearm.R_rx,forearm.R_ry,forearm.R_rz,hand.R_rx,hand.R_ry,hand.R_rz,metarig.001_rx,metarig.001_ry,metarig.001_rz,palm.01.R_rx,palm.01.R_ry,palm.01.R_rz,palm.02.R_rx,palm.02.R_ry,palm.02.R_rz,palm.03.R_rx,palm.03.R_ry,palm.03.R_rz,palm.04.R_rx,palm.04.R_ry,palm.04.R_rz,thumb.01.R_rx,thumb.01.R_ry,thumb.01.R_rz,thumb.02.R_rx,thumb.02.R_ry,thumb.02.R_rz,thumb.03.R_rx,thumb.03.R_ry,thumb.03.R_rz,thumb.03.R_end_rx,thumb.03.R_end_ry,thumb.03.R_end_rz
16.2167,59.9237,345.4060,116.7713,0.3311,8.4671,358.8260,0.1386,359.4548,354.6063,14.1343,1.7041,1.2733,0.0000,0.0000,0.0000,356.2715,2.0235,353.4530,7.5809,356.5936,357.2008,10.0287,356.6681,355.4711,0.0000,0.0000,0.0000,355.4313,339.9718,350.3494,11.6461,359.9520,354.9120,1.3890,355.6675,359.8808,0.0000,0.0000,0.0000,2.9684,353.1586,352.0396,4.2516,358.8627,359.6969,8.6817,352.6576,356.6489,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.2333,58.8902,346.6957,118.1980,0.1588,8.4707,358.8260,359.9669,359.4710,354.6064,13.9620,1.7002,1.2723,0.0000,0.0000,0.0000,356.2617,2.0246,353.4529,7.5711,356.5941,357.2009,10.0189,356.6689,355.4713,0.0000,0.0000,0.0000,355.4363,339.9709,350.3494,11.6512,359.9515,354.9119,1.3940,355.6675,359.8808,0.0000,0.0000,0.0000,2.9944,353.1549,352.0394,4.2778,358.8626,359.6968,8.7079,352.6561,356.6487,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.2500,57.6048,347.0837,118.9454,-0.0016,8.4740,358.8260,359.8072,359.4861,354.6063,13.8016,1.6965,1.2715,0.0000,0.0000,0.0000,356.2839,2.0220,353.4531,7.5934,356.5930,357.2007,10.0412,356.6671,355.4710,0.0000,0.0000,0.0000,355.4865,339.9624,350.3501,11.7021,359.9469,354.9110,1.4451,355.6674,359.8808,0.0000,0.0000,0.0000,3.0157,353.1520,352.0392,4.2993,358.8625,359.6968,8.7293,352.6548,356.6485,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.2667,57.0910,345.8138,118.0773,359.8477,8.4770,358.8260,359.6572,359.5003,354.6063,13.6509,1.6930,1.2706,0.0000,0.0000,0.0000,356.2482,2.0262,353.4528,7.5575,356.5948,357.2010,10.0053,356.6700,355.4715,0.0000,0.0000,0.0000,355.5006,339.9600,350.3503,11.7163,359.9456,354.9107,1.4594,355.6674,359.8808,0.0000,0.0000,0.0000,3.0007,353.1541,352.0393,4.2842,358.8626,359.6968,8.7142,352.6557,356.6486,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.2833,56.9942,344.8786,117.3230,359.7811,8.4784,358.8260,359.5909,359.5065,354.6062,13.5843,1.6915,1.2703,0.0000,0.0000,0.0000,356.2181,2.0296,353.4526,7.5272,356.5962,357.2012,9.9751,356.6724,355.4719,0.0000,0.0000,0.0000,355.5027,339.9596,350.3503,11.7185,359.9454,354.9107,1.4616,355.6674,359.8808,0.0000,0.0000,0.0000,3.0558,353.1464,352.0389,4.3398,358.8623,359.6968,8.7697,352.6524,356.6481,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.3000,56.9405,342.8387,115.5582,359.6698,8.4807,358.8260,359.4800,359.5170,354.6061,13.4731,1.6890,1.2697,0.0000,0.0000,0.0000,356.2742,2.0232,353.4530,7.5837,356.5934,357.2008,10.0315,356.6679,355.4711,0.0000,0.0000,0.0000,355.4978,339.9604,350.3503,11.7135,359.9459,354.9108,1.4566,355.6674,359.8808,0.0000,0.0000,0.0000,3.1256,353.1366,352.0384,4.4102,358.8619,359.6968,8.8400,352.6483,356.6475,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.3167,56.9405,342.8387,115.5582,359.6698,8.4807,358.8260,359.4800,359.5170,354.6061,13.4731,1.6890,1.2697,0.0000,0.0000,0.0000,356.2742,2.0232,353.4530,7.5837,356.5934,357.2008,10.0315,356.6679,355.4711,0.0000,0.0000,0.0000,355.4978,339.9604,350.3503,11.7135,359.9459,354.9108,1.4566,355.6674,359.8808,0.0000,0.0000,0.0000,3.1256,353.1366,352.0384,4.4102,358.8619,359.6968,8.8400,352.6483,356.6475,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.3333,56.8382,340.4012,113.3831,359.6596,8.4809,358.8260,359.4699,359.5180,354.6061,13.4629,1.6888,1.2696,0.0000,0.0000,0.0000,356.4133,2.0072,353.4540,7.7235,356.5865,357.1999,10.1710,356.6566,355.4691,0.0000,0.0000,0.0000,355.4571,339.9674,350.3497,11.6725,359.9496,354.9115,1.4154,355.6675,359.8808,0.0000,0.0000,0.0000,3.0944,353.1410,352.0386,4.3786,358.8621,359.6968,8.8085,352.6501,356.6478,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.3500,56.6153,338.6206,111.7372,359.6846,8.4804,358.8260,359.5014,359.5150,354.6061,13.4878,1.6893,1.2698,0.0000,0.0000,0.0000,356.3771,2.0113,353.4538,7.6871,356.5883,357.2001,10.1347,356.6596,355.4696,0.0000,0.0000,0.0000,355.4296,339.9721,350.3493,11.6447,359.9521,354.9120,1.3875,355.6675,359.8808,0.0000,0.0000,0.0000,3.0598,353.1458,352.0389,4.3437,358.8622,359.6968,8.7736,352.6522,356.6481,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.3667,56.3257,338.7830,111.7684,359.6331,8.4814,358.8260,359.4487,359.5200,354.6061,13.4364,1.6882,1.2695,0.0000,0.0000,0.0000,356.3271,2.0171,353.4534,7.6368,356.5908,357.2005,10.0845,356.6636,355.4704,0.0000,0.0000,0.0000,355.4182,339.9740,350.3492,11.6333,359.9532,354.9123,1.3760,355.6676,359.8808,0.0000,0.0000,0.0000,3.0792,353.1431,352.0387,4.3632,358.8622,359.6968,8.7932,352.6510,356.6479,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.3833,56.1375,339.7409,112.5628,359.6292,8.4815,358.8260,359.4444,359.5204,354.6061,13.4325,1.6881,1.2695,0.0000,0.0000,0.0000,356.3051,2.0196,353.4532,7.6146,356.5919,357.2006,10.0624,356.6654,355.4707,0.0000,0.0000,0.0000,355.4238,339.9731,350.3492,11.6388,359.9527,354.9121,1.3816,355.6676,359.8808,0.0000,0.0000,0.0000,3.0616,353.1455,352.0388,4.3455,358.8622,359.6968,8.7754,352.6521,356.6481,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.4000,55.4207,343.3697,115.7027,359.6131,8.4819,358.8260,359.4271,359.5220,354.6061,13.4164,1.6877,1.2694,0.0000,0.0000,0.0000,356.2200,2.0294,353.4526,7.5291,356.5961,357.2012,9.9771,356.6723,355.4719,0.0000,0.0000,0.0000,355.4916,339.9615,350.3502,11.7074,359.9464,354.9109,1.4505,355.6674,359.8808,0.0000,0.0000,0.0000,3.0718,353.1441,352.0388,4.3557,358.8622,359.6968,8.7857,352.6515,356.6480,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.4167,54.8990,345.2827,117.3963,359.5961,8.4822,358.8260,359.4097,359.5237,354.6061,13.3994,1.6873,1.2693,0.0000,0.0000,0.0000,356.2286,2.0284,353.4527,7.5377,356.5957,357.2011,9.9856,356.6716,355.4717,0.0000,0.0000,0.0000,355.4445,339.9695,350.3495,11.6598,359.9508,354.9118,1.4027,355.6675,359.8808,0.0000,0.0000,0.0000,3.0720,353.1441,352.0388,4.3560,358.8622,359.6968,8.7860,352.6515,356.6479,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.4333,54.0163,347.3251,119.2717,359.5337,8.4835,358.8260,359.3468,359.5296,354.6060,13.3369,1.6859,1.2690,0.0000,0.0000,0.0000,356.2976,2.0205,353.4532,7.6071,356.5923,357.2007,10.0549,356.6660,355.4708,0.0000,0.0000,0.0000,355.4225,339.9733,350.3492,11.6375,359.9528,354.9122,1.3803,355.6676,359.8808,0.0000,0.0000,0.0000,3.1054,353.1394,352.0385,4.3897,358.8620,359.6968,8.8196,352.6495,356.6476,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.4500,53.2581,348.3556,120.2884,359.5926,8.4823,358.8260,359.4053,359.5240,354.6060,13.3959,1.6872,1.2693,0.0000,0.0000,0.0000,356.2531,2.0256,353.4529,7.5623,356.5945,357.2010,10.0102,356.6696,355.4714,0.0000,0.0000,0.0000,355.4291,339.9721,350.3493,11.6443,359.9522,354.9120,1.3871,355.6675,359.8808,0.0000,0.0000,0.0000,3.1152,353.1380,352.0385,4.3996,358.8619,359.6968,8.8294,352.6489,356.6476,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.4667,52.3446,348.7218,120.8346,359.6078,8.4820,358.8260,359.4201,359.5227,354.6061,13.4111,1.6876,1.2694,0.0000,0.0000,0.0000,356.2870,2.0217,353.4531,7.5965,356.5928,357.2007,10.0443,356.6668,355.4709,0.0000,0.0000,0.0000,355.4095,339.9755,350.3491,11.6245,359.9540,354.9124,1.3673,355.6676,359.8808,0.0000,0.0000,0.0000,3.1106,353.1387,352.0385,4.3949,358.8620,359.6968,8.8248,352.6492,356.6476,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.4833,51.6330,347.1800,119.9016,359.6082,8.4820,358.8260,359.4200,359.5227,354.6061,13.4114,1.6876,1.2694,0.0000,0.0000,0.0000,356.2319,2.0280,353.4527,7.5411,356.5956,357.2011,9.9890,356.6713,355.4717,0.0000,0.0000,0.0000,355.4102,339.9754,350.3491,11.6252,359.9539,354.9124,1.3679,355.6676,359.8808,0.0000,0.0000,0.0000,3.0560,353.1463,352.0389,4.3331,358.8623,359.6968,8.7630,352.6528,356.6482,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.5000,51.5766,346.4848,119.3995,359.5921,8.4823,358.8260,359.4040,359.5242,354.6060,13.3954,1.6872,1.2693,0.0000,0.0000,0.0000,356.2318,2.0280,353.4527,7.5409,356.5956,357.2011,9.9888,356.6713,355.4717,0.0000,0.0000,0.0000,355.4062,339.9761,350.3490,11.6212,359.9543,354.9125,1.3639,355.6676,359.8808,0.0000,0.0000,0.0000,3.0497,353.1472,352.0389,4.3270,358.8623,359.6968,8.7570,352.6532,356.6482,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.5167,51.7623,341.7224,115.5852,359.5455,8.4832,358.8260,359.3573,359.5286,354.6060,13.3488,1.6862,1.2690,0.0000,0.0000,0.0000,356.2171,2.0297,353.4526,7.5262,356.5963,357.2012,9.9677,356.6730,355.4720,0.0000,0.0000,0.0000,355.4067,339.9760,350.3490,11.6216,359.9543,354.9125,1.3643,355.6676,359.8808,0.0000,0.0000,0.0000,3.0184,353.1516,352.0392,4.2970,358.8625,359.6968,8.7270,352.6550,356.6485,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.5333,52.0281,339.1758,113.3702,359.5319,8.4835,358.8260,359.3436,359.5299,354.6060,13.3352,1.6859,1.2690,0.0000,0.0000,0.0000,356.1951,2.0323,353.4524,7.5041,356.5974,357.2013,9.9534,356.6742,355.4722,0.0000,0.0000,0.0000,355.4137,339.9748,350.3491,11.6288,359.9536,354.9123,1.3715,355.6676,359.8808,0.0000,0.0000,0.0000,3.0116,353.1525,352.0392,4.2906,358.8625,359.6968,8.7206,352.6553,356.6486,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.5500,52.6442,335.1319,109.6132,359.6158,8.4818,358.8260,359.4270,359.5220,354.6061,13.4191,1.6878,1.2694,0.0000,0.0000,0.0000,356.1903,2.0328,353.4524,7.4992,356.5976,357.2014,9.9484,356.6746,355.4723,0.0000,0.0000,0.0000,355.4064,339.9760,350.3490,11.6214,359.9543,354.9125,1.3641,355.6676,359.8808,0.0000,0.0000,0.0000,3.0288,353.1501,352.0391,4.3088,358.8624,359.6968,8.7388,352.6543,356.6484,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.5667,52.6442,335.1319,109.6132,359.6158,8.4818,358.8260,359.4270,359.5220,354.6061,13.4191,1.6878,1.2694,0.0000,0.0000,0.0000,356.1903,2.0328,353.4524,7.4992,356.5976,357.2014,9.9484,356.6746,355.4723,0.0000,0.0000,0.0000,355.4064,339.9760,350.3490,11.6214,359.9543,354.9125,1.3641,355.6676,359.8808,0.0000,0.0000,0.0000,3.0288,353.1501,352.0391,4.3088,358.8624,359.6968,8.7388,352.6543,356.6484,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.5833,53.4437,331.5212,105.9395,359.5997,8.4821,358.8260,359.4107,359.5236,354.6061,13.4030,1.6874,1.2693,0.0000,0.0000,0.0000,356.1989,2.0318,353.4524,7.5078,356.5972,357.2013,9.9567,356.6739,355.4721,0.0000,0.0000,0.0000,355.3748,339.9814,350.3486,11.5894,359.9572,354.9131,1.3320,355.6677,359.8808,0.0000,0.0000,0.0000,3.0339,353.1494,352.0391,4.3147,358.8624,359.6968,8.7447,352.6539,356.6483,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.6000,53.8185,331.5829,105.6163,359.6195,8.4817,358.8260,359.4304,359.5217,354.6061,13.4228,1.6878,1.2694,0.0000,0.0000,0.0000,356.2029,2.0314,353.4525,7.5118,356.5970,357.2013,9.9606,356.6736,355.4721,0.0000,0.0000,0.0000,355.4253,339.9728,350.3493,11.6404,359.9525,354.9121,1.3832,355.6675,359.8808,0.0000,0.0000,0.0000,3.0594,353.1458,352.0389,4.3412,358.8623,359.6968,8.7711,352.6523,356.6481,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.6167,53.8725,332.5594,106.3325,359.5938,8.4822,358.8260,359.4046,359.5241,354.6060,13.3970,1.6873,1.2693,0.0000,0.0000,0.0000,356.1943,2.0324,353.4524,7.5032,356.5974,357.2013,9.9519,356.6743,355.4722,0.0000,0.0000,0.0000,355.4143,339.9747,350.3491,11.6294,359.9535,354.9123,1.3721,355.6676,359.8808,0.0000,0.0000,0.0000,3.0442,353.1480,352.0390,4.3261,358.8623,359.6968,8.7560,352.6532,356.6482,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.6333,53.5521,335.5735,108.8515,359.5704,8.4827,358.8260,359.3813,359.5263,354.6060,13.3736,1.6867,1.2692,0.0000,0.0000,0.0000,356.2044,2.0312,353.4525,7.5134,356.5969,357.2013,9.9620,356.6735,355.4721,0.0000,0.0000,0.0000,355.4276,339.9724,350.3493,11.6428,359.9523,354.9121,1.3856,355.6675,359.8808,0.0000,0.0000,0.0000,3.0239,353.1508,352.0391,4.3059,358.8625,359.6968,8.7359,352.6544,356.6484,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.6500,53.3514,336.5225,109.6840,359.5470,8.4832,358.8260,359.3580,359.5285,354.6060,13.3502,1.6862,1.2690,0.0000,0.0000,0.0000,356.2509,2.0258,353.4528,7.5601,356.5946,357.2010,10.0086,356.6697,355.4714,0.0000,0.0000,0.0000,355.4344,339.9713,350.3494,11.6497,359.9517,354.9120,1.3925,355.6675,359.8808,0.0000,0.0000,0.0000,3.0040,353.1536,352.0393,4.2860,358.8625,359.6968,8.7160,352.6556,356.6486,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.6667,53.3514,336.5225,109.6840,359.5470,8.4832,358.8260,359.3580,359.5285,354.6060,13.3502,1.6862,1.2690,0.0000,0.0000,0.0000,356.2509,2.0258,353.4528,7.5601,356.5946,357.2010,10.0086,356.6697,355.4714,0.0000,0.0000,0.0000,355.4344,339.9713,350.3494,11.6497,359.9517,354.9120,1.3925,355.6675,359.8808,0.0000,0.0000,0.0000,3.0040,353.1536,352.0393,4.2860,358.8625,359.6968,8.7160,352.6556,356.6486,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.6833,51.5785,341.2278,114.0701,359.4802,8.4846,358.8260,359.2914,359.5348,354.6059,13.2835,1.6847,1.2687,0.0000,0.0000,0.0000,356.3018,2.0200,353.4532,7.6113,356.5921,357.2006,10.0595,356.6656,355.4707,0.0000,0.0000,0.0000,355.5934,339.9442,350.3515,11.8103,359.9371,354.9090,1.5538,355.6672,359.8808,0.0000,0.0000,0.0000,2.9801,353.1570,352.0395,4.2623,358.8627,359.6969,8.6924,352.6570,356.6488,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
16.7000,50.3060,341.9184,115.1724,359.4598,8.4850,358.8260,359.2711,359.5367,354.6059,13.2631,1.6842,1.2686,0.0000,0.0000,0.0000,356.2725,2.0234,353.4530,7.5818,356.5935,357.2008,10.0300,356.6680,355.4711,0.0000,0.0000,0.0000,355.5544,339.9508,350.3510,11.7709,359.9407,354.9097,1.5142,355.6673,359.8808,0.0000,0.0000,0.0000,2.9563,353.1603,352.0396,4.2384,358.8628,359.6969,8.6686,352.6584,356.6490,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,318.9646,42.3230,38.7801,21.5358,22.8842,0.8752,5.0099,4.0165,359.4105,0.0000,0.0000,0.0000
